id,id,year,make,model,condition,price,consumer_rating,comfort_rating,performance_rating,value_for_money_rating,reliability_rating,mileage,fuel_type,engine,state,seller_type
815,815,2022,Honda,Pilot Sport,New,"$47,060",4.9,5,5,5,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,WA,Dealer
816,816,2022,Honda,Accord Sport 1.5T,New,"$31,635",4.5,5,5,5,5,5,Gasoline,1.5L I4 16V GDI DOHC Turbo,OK,Dealer
817,817,2020,Honda,Odyssey Touring,Used,"$24,875",5,5,4,4,5,0,Gasoline,2.0L I4 16V MPFI DOHC,MN,Dealer
818,818,2016,Honda,Odyssey EX-L,Used,"$17,995",4.6,4.8,4.7,4.6,4.8,69025,Gasoline,4 Cylinder Engine,WA,Dealer
819,819,2019,Honda,CR-V Touring,Used,"$27,487",5,4.9,4.7,4.8,4.9,172,Gasoline,3.5L V6 24V GDI SOHC,OK,Dealer
820,820,2022,Honda,Pilot Sport,New,"$37,272",4.8,5,5,5,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,MO,Dealer
821,821,2022,Honda,Pilot Sport,New,"$30,470",4.2,5,5,5,5,11,Gasoline,1.5L I4 16V GDI DOHC Turbo,WA,Dealer
822,822,2022,Honda,Passport Touring,New,"$27,423",4.6,4.8,4.7,4.6,4.8,44048,Gasoline,1.5L I4 16V GDI DOHC Turbo,IL,Dealer
823,823,2020,Honda,Accord Sport 1.5T,Used,"$32,639",4.8,5,5,5,5,2,Gasoline,3.5L V6 24V GDI SOHC,OK,Dealer
824,824,2020,Honda,CR-V EX,Used,"$26,716",4.9,5,5,4,5,10,Gasoline,1.5L I4 16V GDI DOHC Turbo,TN,Dealer
825,825,2022,Honda,Pilot EX-L,New,"$39,770",4.7,5,5,5,5,11,Gasoline,3.5L V6 24V GDI SOHC,WA,Dealer
826,826,2007,Honda,Ridgeline RTL-E,Used,"$8,888",4.8,5,4.8,4.2,5,10,Gasoline,2.4L I4 16V MPFI DOHC,WI,Dealer
827,827,2022,Honda,Odyssey Touring,New,"$33,133",4.8,4.8,4.6,4.3,4.6,27199,Gasoline,2.0L I4 16V GDI DOHC Turbo,OK,Dealer
828,828,2022,Honda,Accord Sport 1.5T,New,"$45,773",4.8,5,5,5,5,5,Gasoline,3.5L V6 24V GDI SOHC,OK,Dealer
829,829,2022,Honda,CR-V EX,New,"$26,645",4.6,4.9,4.7,4.8,4.9,9324,Gasoline,4 Cylinder Engine,WI,Dealer
830,830,2022,Honda,CR-V EX-L,New,"$41,770",4.6,4.9,4.7,4.8,4.9,5,Gasoline,3.5L V6 24V GDI SOHC,OK,Dealer
831,831,2017,Honda,CR-V EX,Used,"$19,057",4.8,4.9,4.7,4.8,4.9,11037,Gasoline,2.4L I4 16V GDI DOHC,WI,Dealer
832,832,2022,Honda,Accord Sport 2.0T,New,"$44,189",4.9,5,5,5,5,0,Gasoline,3.5L V6 24V GDI SOHC,TX,Dealer
833,833,2012,Honda,CR-V Touring,Used,"$15,990",4.5,4.9,4.7,4.8,4.9,0,Gasoline,2.4L I4 16V MPFI DOHC,OK,Dealer
834,834,2018,Honda,CR-V Hybrid Sport Touring,Used,"$25,999",4.2,5,4,4,5,â€“,Gasoline,4 Cylinder Engine,TX,Dealer
835,835,2022,Honda,CR-V Hybrid Sport Touring,New,"$30,075",4.6,5,4,4,5,0,Gasoline,1.5L I4 16V GDI DOHC Turbo,TX,Dealer
836,836,2022,Honda,Pilot Sport,New,"$52,060",4.7,5,5,5,5,407,Gasoline,3.5L V6 24V GDI SOHC,CA,Dealer
837,837,2020,Honda,CR-V EX,Used,"$28,257",5,5,5,4,5,5,Gasoline,1.5L I4 16V GDI DOHC Turbo,IL,Dealer
838,838,2022,Honda,Pilot EX-L,Used,"$42,799",4.9,5,5,5,5,7,Gasoline,3.5L V6 24V GDI SOHC,OK,Dealer
839,839,2023,Honda,Ridgeline RTL-E,New,"$49,845",4.7,5,4.8,4.2,5,0,Gasoline,V6 Cylinder Engine,TX,Dealer
840,840,2017,Honda,Accord Sport 1.5T,Used,"$17,751",4.3,5,5,5,5,â€“,Gasoline,2.0L I4 16V MPFI DOHC,KS,Dealer
841,841,2022,Honda,Passport EX-L,Honda Certified,"$33,500",4.7,5,4.9,5,5,10,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,CA,Dealer
842,842,2022,Honda,Odyssey Sport,New,"$35,040",4.9,5,4,4,5,0,Gasoline,4 Cylinder Engine,IL,Dealer
843,843,2021,Honda,Pilot Sport,Honda Certified,"$34,694",3.9,5,5,5,5,13,Gasoline,3.5L V6 24V GDI SOHC,IL,Dealer
844,844,2022,Honda,Accord Sport 1.5T,New,"$39,975",5,5,5,5,5,11,Gasoline,3.5L V6 24V GDI SOHC,KS,Dealer
845,845,2020,Honda,Ridgeline RTL-E,Used,"$28,773",4.8,5,4.8,4.2,5,2,Gasoline,4 Cylinder Engine,IL,Dealer
846,846,2022,Honda,Ridgeline RTL,New,"$43,605",4.8,5,4.8,4.2,5,3,Gasoline,3.5L V6 24V GDI SOHC,CA,Dealer
847,847,2018,Honda,Odyssey EX-L,Used,"$20,998",4.8,5,4,4,5,0,Gasoline,2.0L I4 16V MPFI DOHC,IL,Dealer
848,848,2015,Honda,Accord LX,Used,"$18,998",4.3,4.6,4.6,4.6,4.8,87723,Gasoline,3.5L V6 24V MPFI SOHC,TX,Dealer
849,849,2019,Honda,Accord Sport 2.0T,Honda Certified,"$26,977",4.7,5,5,5,5,8,Gasoline,3.5L V6 24V GDI SOHC,CA,Dealer
850,850,2004,Honda,CR-V EX-L,Used,"$9,995",4.5,5,5,4,5,â€“,Gasoline,2.4L I4 16V MPFI DOHC,CA,Dealer
851,851,2017,Honda,Pilot Special Edition,Used,"$23,595",5,5,5,5,5,6,Gasoline,3.5L V6 24V MPFI SOHC,IA,Dealer
852,852,2022,Honda,Accord Sport 1.5T,New,"$30,470",4.7,5,5,5,5,1,Gasoline,1.5L I4 16V GDI DOHC Turbo,IL,Dealer
853,853,2022,Honda,Civic LX,New,"$44,600",4.4,4.3,4.4,4.6,4.8,98917,Gasoline,3.5L V6 24V GDI SOHC,CA,Dealer
854,854,2021,Honda,Accord Hybrid Touring,Honda Certified,"$38,990",4.7,4.9,5,4.9,5,4,Gasoline,V6 Cylinder Engine,TX,Dealer
855,855,2022,Honda,HR-V LX,New,"$31,960",5,4,4,5,5,1,Gasoline,1.5L I4 16V GDI DOHC Turbo,IL,Dealer
856,856,2022,Honda,CR-V Hybrid Sport Touring,Used,"$40,998",3.8,5,4,4,5,6,Gasoline,Regular Unleaded V-6 3.5 L/212,MN,Dealer
857,857,2018,Honda,Pilot EX-L,Used,"$22,984",4.9,5,5,5,5,0,Gasoline,1.8L I4 16V MPFI SOHC,TX,Dealer
858,858,2020,Honda,Pilot Touring 7-Passenger,Used,"$26,536",3.3,5,5,5,5,5,Gasoline,1.5L I4 16V GDI DOHC Turbo,IL,Dealer
859,859,2022,Honda,CR-V EX,New,"$39,770",4.4,5,5,4,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,KY,Dealer
860,860,2022,Honda,Passport Elite,New,"$40,614",5,5,4.9,5,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,TX,Dealer
861,861,2019,Honda,CR-Z Base (M6),Used,"$24,497",4.6,4.4,4.5,4.4,4.7,68265,Gasoline,1.5L I4 16V GDI DOHC Turbo,MN,Dealer
862,862,2017,Honda,Pilot Special Edition,Used,"$21,998",4.7,5,5,5,5,11,Gasoline,3.5L V6 24V GDI SOHC,AZ,Dealer
863,863,2014,Honda,Odyssey Elite,Used,"$16,990",4,5,4,4,5,13,Gasoline,2.4L I4 16V GDI DOHC,TX,Dealer
864,864,2022,Honda,Pilot Special Edition,New,"$31,565",5,4.9,4.8,4.7,4.8,16265,Gasoline,1.5L I4 16V GDI DOHC Turbo,IA,Dealer
865,865,2022,Honda,Pilot Special Edition,New,"$39,770",4.8,5,5,5,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,KY,Dealer
866,866,2014,Honda,CR-V EX-L,Used,"$25,998",4.6,5,5,4,5,1,Gasoline,3.5L V6 24V MPFI SOHC,AZ,Dealer
867,867,2022,Honda,Pilot Elite,New,"$32,465",5,4.8,4.7,4.6,4.7,72829,Gasoline,1.5L I4 16V GDI DOHC Turbo,ND,Dealer
868,868,2022,Honda,HR-V LX,New,"$39,770",2.7,4.7,4.7,4.6,4.8,48626,Gasoline,3.5L V6 24V GDI SOHC,IA,Dealer
869,869,2022,Honda,CR-V Hybrid Sport Touring,New,"$43,485",4.3,5,4,4,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,CO,Dealer
870,870,2019,Honda,HR-V EX,Used,"$25,889",5,4.7,4.6,4.7,4.8,16343,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,SD,Dealer
871,871,2022,Honda,Pilot TrailSport,New,"$41,770",5,5,5,5,5,2,Gasoline,3.5L V6 24V GDI SOHC,IA,Dealer
872,872,2022,Honda,Pilot EX-L,New,"$39,770",2.7,5,5,5,5,11,Gasoline,3.5L V6 24V GDI SOHC,WA,Dealer
873,873,2023,Honda,Pilot TrailSport,New,"$51,735",5,5,5,5,5,5,Gasoline,V6 Cylinder Engine,IA,Dealer
874,874,2022,Honda,Pilot Elite,Used,"$27,990",3.8,5,5,5,5,10,Gasoline,1.8L I4 16V MPFI SOHC,TN,Dealer
875,875,2015,Honda,Pilot TrailSport,Used,"$15,499",4.8,5,5,5,5,5,Gasoline,Engine: 3.5L V6 24-Valve SOHC i-VTEC,WA,Dealer
876,876,2022,Honda,Pilot TrailSport,New,"$44,600",2.7,5,5,5,5,6,Gasoline,3.5L V6 24V GDI SOHC,LA,Dealer
877,877,2023,Honda,Pilot Touring,New,"$40,240",4.4,4.7,4.4,4.5,4.6,118904,Hybrid,4 Cylinder Engine,WI,Dealer
878,878,2022,Honda,Civic LX,New,"$46,105",5,4.2,4.3,4.5,4.7,186163,Gasoline,3.5L V6 24V GDI SOHC,AL,Dealer
879,879,2019,Honda,Civic Sport,Used,"$20,382",4.7,4.6,4.4,4.6,4.7,23288,Gasoline,1.5L I4 16V GDI DOHC Turbo,MT,Dealer
880,880,2010,Honda,CR-V EX,Used,"$7,983",4.7,5,5,4,5,5,Gasoline,3.5L V6 24V MPFI SOHC,IL,Dealer
881,881,2021,Honda,HR-V EX-L,Used,"$36,595",4.6,4,4,5,5,5,Gasoline,3.5L V6 24V GDI SOHC,AR,Dealer
882,882,2022,Honda,CR-V Hybrid Sport Touring,New,"$46,500",4.8,5,4,4,5,1,Gasoline,3.5L V6 24V GDI SOHC,IN,Dealer
883,883,2011,Honda,Pilot TrailSport,Used,"$12,987",4.5,5,5,5,5,5,Gasoline,2.4L I4 16V MPFI DOHC,LA,Dealer
884,884,2014,Honda,Accord Hybrid Sport,Used,"$16,990",4,4.9,5,4.9,5,4029,Gasoline,2.4L I4 16V MPFI DOHC,IN,Dealer
885,885,2022,Honda,Accord Sport 2.0T,New,"$47,165",4.8,5,5,5,5,0,Gasoline,3.5L V6 24V GDI SOHC,MN,Dealer
886,886,2020,Honda,CR-V EX-L,Used,"$35,500",4.8,5,5,4,5,5,Gasoline,3.5L V6 24V GDI SOHC,OK,Dealer
887,887,2022,Honda,Pilot TrailSport,New,"$41,770",4.8,5,5,5,5,7,Gasoline,3.5L V6 24V GDI SOHC,IL,Dealer
888,888,2022,Honda,CR-V Hybrid Sport Touring,Used,"$28,885",3.8,5,4,4,5,5,Gasoline,1.8L I4 16V MPFI SOHC,IA,Dealer
889,889,2022,Honda,CR-V EX-L,New,"$46,500",4.8,5,5,4,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,OH,Dealer
890,890,2022,Honda,Pilot Touring 7-Passenger,New,"$46,500",4.8,5,5,5,5,5,Gasoline,3.5L V6 24V GDI SOHC,IL,Dealer
891,891,2022,Honda,Pilot Touring 7-Passenger,Used,"$31,986",4.4,5,5,5,5,12095,Gasoline,1.5L I4 16V GDI DOHC Turbo,KY,Dealer
892,892,2014,Honda,CR-V Hybrid Touring,Used,"$15,000",4.3,4.6,4.5,4.6,4.7,11743,Gasoline,2.4L I4 16V MPFI DOHC,MO,Dealer
893,893,2022,Honda,Civic Si Base,New,"$46,104",5,4.2,4.5,4.2,5,22174,Gasoline,V6 Cylinder Engine,OH,Dealer
894,894,2022,Honda,Ridgeline RTL-E,Used,"$40,519",5,5,4.8,4.2,5,0,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,IL,Dealer
895,895,2021,Honda,HR-V EX,Used,"$45,998",4.8,4.7,4.6,4.7,4.8,45292,Gasoline,3.5L V6 24V GDI SOHC,IL,Dealer
896,896,2022,Honda,Pilot Sport,New,"$46,500",4.4,5,5,5,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,IL,Dealer
897,897,2022,Honda,Pilot TrailSport,Used,"$32,244",5,5,5,5,5,8,Gasoline,1.5L I4 16V GDI DOHC Turbo,IL,Dealer
898,898,2017,Honda,HR-V EX-L,Used,"$23,018",5,3.8,3.6,3.6,4.2,â€“,Gasoline,3.5L V6 24V MPFI SOHC,IL,Dealer
899,899,2016,Honda,Pilot Sport,Used,"$20,988",4.8,5,5,5,5,3,Gasoline,2.0L I4 16V MPFI DOHC,IL,Dealer
900,900,2022,Honda,Pilot Special Edition,New,"$46,500",4.5,5,5,5,5,6,Gasoline,Regular Unleaded V-6 3.5 L/212,IL,Dealer
901,901,2020,Honda,Ridgeline Black Edition,Used,"$33,600",5,5,4.8,4.2,5,12,Gasoline,3.5L V6 24V GDI SOHC,IL,Dealer
902,902,2022,Honda,HR-V Sport,New,"$44,600",3.9,4,4,5,5,5,Gasoline,3.5L V6 24V GDI SOHC,OK,Dealer
903,903,2023,Honda,Pilot TrailSport,New,"$40,240",4.7,5,5,5,5,19,Hybrid,4 Cylinder Engine,IL,Dealer
904,904,2022,Honda,Pilot EX-L,New,"$40,770",5,5,5,5,5,5,Gasoline,3.5L V6 24V GDI SOHC,IL,Dealer
905,905,2022,Honda,Accord Sport 1.5T,New,"$44,205",2.2,5,5,5,5,2,Gasoline,3.5L V6 24V GDI SOHC,OK,Dealer
906,906,2016,Honda,HR-V LX,Used,"$22,888",4.7,4,4,5,5,3,Gasoline,3.5L V6 24V MPFI SOHC,IL,Dealer
907,907,2022,Honda,Pilot EX-L,Used,"$29,991",5,5,5,5,5,5,Gasoline,1.5L I4 16V GDI DOHC Turbo,IL,Dealer
908,908,2022,Honda,Pilot TrailSport,New,"$30,470",5,5,5,5,5,11,Gasoline,1.5L I4 16V GDI DOHC Turbo,IN,Dealer
909,909,2022,Honda,CR-V EX-L,Honda Certified,"$35,995",4.5,5,5,4,5,8,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,IL,Dealer
910,910,2017,Honda,Accord Sport 2.0T,Used,"$29,873",4.4,5,5,5,5,5,Gasoline,3.5L V6 24V GDI SOHC,TX,Dealer
911,911,2022,Honda,CR-V EX,New,"$30,470",4.7,4.9,4.7,4.8,4.9,7709,Gasoline,1.5L I4 16V GDI DOHC Turbo,IN,Dealer
912,912,2019,Honda,CR-V Hybrid Sport Touring,Used,"$36,494",3.9,5,4,4,5,10,Gasoline,3.5L V6 24V GDI SOHC,WI,Dealer
913,913,2023,Honda,Ridgeline RTL-E,New,"$30,705",5,4.9,4.8,4.6,4.9,29540,Gasoline,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,TX,Dealer
914,914,2022,Honda,Pilot EX-L,New,"$44,000",4.6,4.8,4.7,4.6,4.8,60209,Gasoline,3.5L V6 24V GDI SOHC,IN,Dealer
915,915,2023,Honda,Pilot TrailSport,New,"$26,145",5,5,5,5,5,3,Gasoline,4 Cylinder Engine,IL,Dealer
916,916,2023,Honda,CR-V EX,New,"$25,045",5,5,5,4,5,4,Gasoline,Regular Unleaded I-4 2.0 L/122,MI,Dealer
917,917,2023,Honda,HR-V LX,New,"$47,925",4.5,4,4,5,5,1,Gasoline,Regular Unleaded V-6 3.5 L/212,IL,Dealer
918,918,2006,Honda,Ridgeline RTL,Used,"$7,299",4.6,5,4.8,4.2,5,8,Gasoline,2.4L I4 16V MPFI DOHC,IN,Dealer
919,919,2020,Honda,Pilot Elite,Honda Certified,"$24,950",4.8,4.9,4.8,4.7,4.8,10,Gasoline,1.5L I4 16V GDI DOHC Turbo,IL,Dealer
920,920,2023,Honda,Ridgeline Black Edition,New,"$39,395",3.9,5,4.9,4.3,5,8702,Hybrid,Gas/Electric I-4 2.0 L/122,IN,Dealer
921,921,2020,Honda,Pilot Sport,Honda Certified,"$41,922",4.7,5,5,5,5,12,Gasoline,3.5L V6 24V GDI SOHC,KS,Dealer
922,922,2019,Honda,Odyssey EX-L,Honda Certified,"$31,200",4.6,5,4,4,5,0,Gasoline,3.5L V6 24V GDI SOHC,MI,Dealer
923,923,2022,Honda,CR-V Hybrid Sport,New,"$30,470",5,5,4,4,5,0,Gasoline,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,GA,Dealer
924,924,2022,Honda,Pilot EX-L,New,"$32,075",4.7,4.8,4.7,4.6,4.8,54989,Gasoline,1.5L I4 16V GDI DOHC Turbo,IN,Dealer
925,925,2021,Honda,Pilot TrailSport,Honda Certified,"$35,199",4.5,5,5,5,5,5,Gasoline,3.5L V6 24V GDI SOHC,KS,Dealer
926,926,2022,Honda,Accord LX,New,"$41,770",5,4.4,4.5,4.6,4.7,93429,Gasoline,3.5L V6 24V GDI SOHC,FL,Dealer
927,927,2022,Honda,CR-V EX,New,"$30,075",3.8,5,5,4,5,2,Gasoline,1.5L I4 16V GDI DOHC Turbo,MO,Dealer
928,928,2017,Honda,Pilot TrailSport,Used,"$21,800",4.8,5,5,5,5,7,Gasoline,1.5L I4 16V GDI DOHC Turbo,OH,Dealer
929,929,2022,Honda,Odyssey Touring,New,"$29,200",2.9,5,4,4,5,1,Gasoline,1.5L I4 16V GDI DOHC Turbo,KY,Dealer
930,930,2022,Honda,Pilot EX-L,Used,"$32,493",4.9,5,5,5,5,5,Gasoline,1.5L I4 16V GDI DOHC Turbo,TX,Dealer
931,931,2022,Honda,Accord Hybrid Touring,New,"$49,260",4.7,4.8,4.7,4.6,4.8,59440,Gasoline,3.5L V6 24V GDI SOHC,PA,Dealer
932,932,2022,Honda,Odyssey Elite,New,"$29,340",4.7,4.3,4.3,4.1,4.3,21044,Gasoline,1.8L I4 16V MPFI SOHC,ND,Dealer
933,933,2022,Honda,Accord Sport 1.5T,Used,"$30,689",4.4,5,5,5,5,26431,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,PA,Dealer
934,934,2020,Honda,Pilot Sport,Used,"$23,998",4.8,5,5,5,5,5,Hybrid,Gas/Electric I-4 1.5 L/91,AR,Dealer
935,935,2022,Honda,Pilot TrailSport,Used,"$32,999",5,5,5,5,5,3,Gasoline,1.5L I4 16V GDI DOHC Turbo,IL,Dealer
936,936,2022,Honda,Pilot Sport,Used,"$34,998",4.4,5,5,5,5,5,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,FL,Dealer
937,937,2022,Honda,Pilot Touring,Used,"$28,500",4.7,4.8,4.7,4.6,4.7,51828,Gasoline,1.5L I4 16V GDI DOHC Turbo,NY,Dealer
938,938,2022,Honda,Pilot Sport,New,"$29,766",5,5,5,5,5,23,Gasoline,1.5L I4 16V GDI DOHC Turbo,IN,Dealer
939,939,2018,Honda,Crosstour EX-L,Used,"$22,990",4,4.8,4.7,4.6,4.8,96457,Gasoline,2.4L I4 16V GDI DOHC,VA,Dealer
940,940,2023,Honda,Crosstour EX-L,New,"$41,855",4.5,4.8,4.7,4.6,4.8,118637,Gasoline,Regular Unleaded V-6 3.5 L/212,MN,Dealer
941,941,2022,Honda,Passport Sport,New,"$42,067",4.8,4.8,4.7,4.6,4.8,109470,Gasoline,3.5L V6 24V GDI SOHC,AL,Dealer
942,942,2023,Honda,Pilot Sport,New,"$45,595",4.8,5,5,5,5,10,Gasoline,V6 Cylinder Engine,AL,Dealer
943,943,2015,Honda,CR-V Hybrid Sport Touring,Used,"$12,495",4.7,5,4,4,5,8,Gasoline,1.8L I4 16V MPFI SOHC,KY,Dealer
944,944,2022,Honda,CR-V Hybrid Sport Touring,New,"$34,755",4.6,5,4,4,5,3,Gasoline,2.0L I4 16V GDI DOHC Turbo,IN,Dealer
945,945,2022,Honda,CR-V Hybrid Sport Touring,New,"$42,415",3.9,5,4,4,5,0,Gasoline,Regular Unleaded V-6 3.5 L/212,MN,Dealer
946,946,2023,Honda,Pilot Sport,New,"$34,250",4.8,5,5,5,5,5,Gasoline,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,TN,Dealer
947,947,2021,Honda,Accord Sport 1.5T,Used,"$28,000",4.8,5,5,5,5,3,Gasoline,1.5L I4 16V GDI DOHC Turbo,IN,Dealer
948,948,2020,Honda,Accord Sport 2.0T,Honda Certified,"$19,694",3.9,5,5,5,5,6,Gasoline,Regular Unleaded I-4 1.5 L/91,FL,Dealer
949,949,2020,Honda,Ridgeline RTL-E,Honda Certified,"$40,972",4.8,5,4.8,4.2,5,0,Gasoline,3.5L V6 24V GDI SOHC,MN,Dealer
950,950,2022,Honda,Ridgeline RTL,Used,"$33,000",5,5,4.8,4.2,5,0,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,NC,Dealer
951,951,2018,Honda,Accord Sport 2.0T,Used,"$32,998",4.3,5,5,5,5,14,Gasoline,3.5L V6 24V GDI SOHC,GA,Dealer
952,952,2020,Honda,Accord Hybrid Sport,Honda Certified,"$24,035",4.8,4.9,5,4.9,5,6,Gasoline,1.5L I4 16V GDI DOHC Turbo,GA,Dealer
953,953,2016,Honda,CR-V EX-L,Used,"$21,999",4.7,5,5,4,5,23,Gasoline,V6 Cylinder Engine,NC,Dealer
954,954,2022,Honda,CR-V EX-L,New,"$46,500",5,5,5,4,5,6,Gasoline,3.5L V6 24V GDI SOHC,MN,Dealer
955,955,2022,Honda,CR-V EX-L,New,"$48,060",4.8,5,5,4,5,6,Gasoline,3.5L V6 24V GDI SOHC,OH,Dealer
956,956,2020,Honda,Ridgeline RTL-E,Honda Certified,"$31,499",4.7,5,4.8,4.2,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,MD,Dealer
957,957,2019,Honda,Accord Hybrid Sport,Honda Certified,"$26,995",4.8,4.9,5,4.9,5,1,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,MN,Dealer
958,958,2021,Honda,Passport TrailSport,Used,"$26,999",5,5,4.9,5,5,5,Gasoline,2.0L I4 16V MPFI DOHC,MD,Dealer
959,959,2018,Honda,Odyssey Touring,Used,"$22,998",4.8,5,4,4,5,â€“,Gasoline,2.0L I4 16V MPFI DOHC,OH,Dealer
960,960,2021,Honda,Pilot Black Edition,Used,"$33,988",4.7,5,5,5,5,11,Gasoline,3.5L V6 24V GDI SOHC,FL,Dealer
961,961,2022,Honda,Odyssey EX-L,New,"$30,470",5,5,4,4,5,â€“,Gasoline,1.5L I4 16V GDI DOHC Turbo,OH,Dealer
962,962,2011,Honda,Accord Sport 2.0T,Used,"$9,722",5,5,5,5,5,20,Gasoline,1.8L I4 16V MPFI SOHC,GA,Dealer
963,963,2022,Honda,CR-V Hybrid Sport,New,"$28,322",4.9,5,4,4,5,11,Gasoline,1.5L I4 16V GDI DOHC Turbo,GA,Dealer
964,964,2023,Honda,Ridgeline Sport,New,"$30,050",4.8,4.9,4.8,4.6,4.9,31431,Gasoline,Intercooled Turbo Premium Unleaded I-4 1.5 L/91,PA,Dealer
965,965,2015,Honda,Accord Hybrid Base,Used,"$16,495",4.6,4.9,5,4.9,5,0,Gasoline,3.5L V6 24V MPFI SOHC,MI,Dealer
966,966,2015,Honda,Odyssey EX-L,Used,"$20,900",4.5,5,4,4,5,10,Gasoline,2.4L I4 16V GDI DOHC,VA,Dealer
967,967,2022,Honda,Odyssey Touring,New,"$41,770",4.8,5,4,4,5,5,Gasoline,3.5L V6 24V GDI SOHC,OH,Dealer
968,968,2022,Honda,Pilot Elite,New,"$30,075",3.1,5,5,5,5,0,Gasoline,1.5L I4 16V GDI DOHC Turbo,GA,Dealer
969,969,2022,Honda,Pilot Sport,New,"$41,770",3,5,5,5,5,0,Gasoline,3.5L V6 24V GDI SOHC,DE,Dealer
970,970,2022,Honda,Accord Touring 2.0T,New,"$46,500",4.7,4.8,4.8,4.8,4.9,39088,Gasoline,3.5L V6 24V GDI SOHC,GA,Dealer
971,971,2022,Honda,Ridgeline RTL,New,"$41,605",4.8,5,4.8,4.2,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,OH,Dealer
972,972,2022,Honda,Accord LX,New,"$46,500",3,4.8,4.7,4.7,4.8,13342,Gasoline,3.5L V6 24V GDI SOHC,NY,Dealer
973,973,2022,Honda,Pilot Touring 7-Passenger,New,"$41,770",3,4.9,4.8,4.7,4.8,23015,Gasoline,3.5L V6 24V GDI SOHC,OH,Dealer
974,974,2022,Honda,CR-V Hybrid Sport,New,"$30,165",5,5,4,4,5,20,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,GA,Dealer
975,975,2007,Honda,Ridgeline RTL-E,Used,"$7,995",4.1,5,4.8,4.2,5,â€“,Gasoline,1.5L I4 16V MPFI SOHC,CT,Dealer
976,976,2019,Honda,Odyssey EX-L,Used,"$20,897",4.4,5,4,4,5,0,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,MI,Dealer
977,977,2022,Honda,Passport TrailSport,New,"$30,075",4.8,5,4.9,5,5,5,Gasoline,1.5L I4 16V GDI DOHC Turbo,OH,Dealer
978,978,2017,Honda,Civic Si Base,Used,"$16,388",4.3,4.8,4.8,4.8,4.9,28708,Gasoline,1.8L I4 16V MPFI SOHC,HI,Dealer
979,979,2022,Honda,Accord Hybrid Sport,New,"$41,770",4.8,4.9,5,4.9,5,0,Gasoline,3.5L V6 24V GDI SOHC,GA,Dealer
980,980,2020,Honda,CR-V EX-L,Used,"$22,495",3.1,4.9,4.7,4.8,4.9,6,Gasoline,1.8L I4 16V MPFI SOHC,MA,Dealer
981,981,2015,Honda,Pilot EX-L,Used,"$15,000",4.5,4.8,4.7,4.8,4.9,70384,Gasoline,2.4L I4 16V GDI DOHC,OH,Dealer
982,982,2022,Honda,Ridgeline RTL-E,New,"$40,375",4,5,4.8,4.2,5,4,Gasoline,3.5L V6 24V GDI SOHC,MA,Dealer
983,983,2020,Honda,Ridgeline RTL,Used,"$25,190",2.6,5,4.8,4.2,5,16,Gasoline,1.5L I4 16V GDI DOHC Turbo,GA,Dealer
984,984,2015,Honda,Pilot Special Edition,Used,"$19,998",4.6,5,5,5,5,4,Gasoline,1.5L I4 16V GDI DOHC,NC,Dealer
985,985,2022,Honda,Odyssey Elite,New,"$50,390",4.3,5,4,4,5,3,Gasoline,3.5L V6 24V GDI SOHC,CA,Dealer
986,986,2022,Honda,Odyssey Sport,New,"$44,205",4.6,5,4,4,5,3,Gasoline,3.5L V6 24V GDI SOHC,MI,Dealer
987,987,2020,Honda,Pilot Special Edition,Used,"$30,805",4.6,5,5,5,5,â€“,Gasoline,3.5L V6 24V GDI SOHC,FL,Dealer
988,988,2022,Honda,HR-V EX-L,Honda Certified,"$30,946",4.8,4,4,5,5,0,Hybrid,1.5L I4 16V MPFI DOHC Hybrid,CA,Dealer
989,989,2022,Honda,Odyssey Sport,New,"$47,038",4.5,5,4,4,5,298,Gasoline,3.5L V6 24V GDI SOHC,MI,Dealer
990,990,2022,Honda,Pilot Elite,New,"$41,375",5,4.9,4.8,4.7,4.8,662,Gasoline,3.5L V6 24V GDI SOHC,CA,Dealer
991,991,2022,Honda,Odyssey Elite,New,"$46,500",4.7,5,4,4,5,5,Gasoline,3.5L V6 24V GDI SOHC,NC,Dealer
